comment,db_key,is_disabled,parent_rule_ref,rank,tag,access_rule.match_part.match_sources.match_source_ref.type,access_rule.match_part.match_sources.match_source_ref.value,access_rule.match_part.match_destinations.match_destination_ref.type,access_rule.match_part.match_destinations.match_destination_ref.value,access_rule.match_part.match_services.match_service_ref.type,access_rule.match_part.match_services.match_service_ref.value,access_rule.action.type,access_rule.option.log_policy.closing_mode,access_rule.option.log_policy.log_level,access_rule.option.log_policy.mss_enforce,access_rule.match_part.match_services.match_service_ref.ref_key,access_rule.option.log_policy.log_compression,comment_rule.background_color,access_rule.match_part.user_match.user.class_id,access_rule.match_part.user_match.user.display_name,access_rule.match_part.user_match.user.domain,access_rule.match_part.user_match.user.ref,access_rule.match_part.user_match.auth_service.ref,access_rule.match_part.user_match.auth_service.ref_key,access_rule.vpn_action.meta_mobile_vpn,access_rule.vpn_action.type,access_rule.vpn_action.vpn_ref.ref,name,access_rule.match_part.match_sources.match_source_ref.ref_key,access_rule.option.decrypting,access_rule.option.deep_inspection,access_rule.option.log_policy.application,access_rule.option.conn_tracking,nat_rule.valid_fw_ref,nat_rule.match_part.match_sources.match_source_ref.type,nat_rule.match_part.match_sources.match_source_ref.value,nat_rule.match_part.match_destinations.match_destination_ref.type,nat_rule.match_part.match_destinations.match_destination_ref.value,nat_rule.match_part.match_services.match_service_ref.ref_key,nat_rule.match_part.match_services.match_service_ref.type,nat_rule.match_part.match_services.match_service_ref.value,nat_rule.action.type,nat_rule.option.log_policy.closing_mode,nat_rule.option.log_policy.log_level,nat_rule.option.log_policy.mss_enforce,nat_rule.option.nat_src.dynamic_nat.generate_arp,nat_rule.option.nat_src.dynamic_nat.packet_description.first_port,nat_rule.option.nat_src.dynamic_nat.packet_description.last_port,nat_rule.option.nat_src.dynamic_nat.packet_description.ne_ref
Generated based on the log event 2021-08-12 21:47:37 from Firewall Cluster AI_Cluster,11823,false,Access rule : insert point,685.0,2099189.1,network_element,network-10.53.127.0/24,network_element,AIC_Cluster1_nat_address_10.53.127.1,service | service,ICMP | Ping,allow,true,stored,false,121 | 453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated based on the log event 2021-11-09 14:44:36 from Firewall Cluster AI_Cluster,10597,false,Access rule : insert point,686.0,2098046.13,network_element,LXC Management Node,network_element,10.53.222.2,service,tcp_service_22,allow,true,stored,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10598,false,Access rule : insert point,687.0,2098047.13,network_element,AI-lab,network_element,10.53.222.0/24,service | service | service | service | service | service,4040 | 8080 | 8081 | HTTP | HTTPS | SSH,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10599,false,Access rule : insert point,688.0,2098048.13,network_element,10.53.130.0/24,network_element,10.53.120.0/24,service | service | service,AI-ports | SSH | tcp_service_22,allow,true,undefined,false,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11923,false,Access rule : insert point,688.25,2099307.0,network_element,NEW_SERVER_MGMT,network_element,HPC OME,service | service | service | service | service,137_TCP | 445 | NetBIOS-NS (UDP) | NetBIOS-SSN | TCP_139,allow,true,undefined,false,422 | 356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11924,false,Access rule : insert point,688.5,2099306.0,network_element,HPC OME,network_element,NEW_SERVER_MGMT,service | service | service | service,623 | HTTPS | SSH | udp_service_161_162,allow,true,undefined,false,332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10600,false,Access rule : insert point,689.0,2098049.14,network_element | network_element,10.53.222.3 | AI-lab,network_element,NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | Ping | Remote Desktop | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332 | 453 | 281 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11616,false,Access rule : insert point,690.0,2098967.6,network_element,AI_Wireless,network_element,NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | Remote Desktop | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332 | 281 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10601,true,Access rule : insert point,691.0,2098050.14,network_element,Cairo_R&D_Team_126-,network_element,host-41.33.152.35,service,Alexandria Annotation Server,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10602,false,Access rule : insert point,692.0,2098051.13,network_element | network_element | network_element | network_element,10.53.130.0/24 | 10.54.200.0/24 | Cairo_R&D_Team_126 | wireless_subnet,network_element,10.53.222.2,service,tcp_service_8000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10603,false,Access rule : insert point,693.0,2098052.15,network_element,AI-lab,network_element | network_element,AIC_Cluster1_server | hpc cluster 2 login node,service | service | service | service | service | service | service | service,8006 | 8006/UDP | 8080 | 8081 | HTTP | HTTPS | SSH | tcp_service_22,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10604,false,Access rule : insert point,694.0,2098053.13,network_element,AI-lab,network_element,Outside,service | service | service,HTTP | HTTPS | SSH,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10605,false,Access rule : insert point,695.0,2098054.13,network_element,10.54.200.0/24,network_element,10.53.222.2,service | service | service,8080 | Ping | SSH,allow,true,undefined,false,453 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated based on the log event 2021-06-27 14:11:05 from Firewall Cluster AI_Cluster,10606,false,Access rule : insert point,696.0,2098055.13,network_element,10.53.222.0/24,network_element,New_Server_Data_nat_address_10.53.222.1,service,Echo Request (No Code),allow,true,stored,false,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10607,false,Access rule : insert point,697.0,2098056.14,network_element,AI_Core Switch,network_element | network_element,AI_Cluster-Master-New | AIC-Context-New,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10609,false,Access rule : insert point,698.0,2098058.13,match_expression,MatchExpression_1664655848305_29,network_element,Outside,service | service | service | service | service,DNS | HTTP | HTTPS | SMTP | whatsapp,allow,true,stored,false,444 | 330 | 332 | 376,,,,,,,,,,,,ruleid: 1 / 1,,,,,,,,,,,,,,,,,,,,,
,10610,false,Access rule : insert point,699.0,2098059.14,network_element,MSOT,network_element | network_element,AI_Cluster-Master-New | AIC-Context-New,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10611,false,Access rule : insert point,700.0,2098060.13,match_expression,MatchExpression_1664655848306_30,network_element,Outside,service | service | service,FTP | FTP-Control | SSH,allow,true,stored,false,325 | 380,,,,,,,,,,,,ruleid: 28 / 28,,,,,,,,,,,,,,,,,,,,,
,10612,false,Access rule : insert point,701.0,2098061.13,network_element,MSOT,match_expression,MatchExpression_1664655848301_26,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 2 / 2,,,,,,,,,,,,,,,,,,,,,
,10613,false,Access rule : insert point,702.0,2098062.13,network_element,MSOT,match_expression,MatchExpression_1664655848304_28,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 4 / 4,,,,,,,,,,,,,,,,,,,,,
,10614,false,Access rule : insert point,703.0,2098063.13,network_element | network_element | network_element,ahmed sarhan pc | khaled_office | Khaled_shwky,network_element,NVR_B51,service,HTTP,allow,true,stored,false,330,,,,,,,,,,,,ruleid: 5 / 5,,,,,,,,,,,,,,,,,,,,,
,10615,false,Access rule : insert point,704.0,2098064.13,network_element | network_element,ai_server | hpc cluster 4 login node,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 6 / 6,,,,,loose,,,,,,,,,,,,,,,,
,10616,false,Access rule : insert point,705.0,2098065.14,network_element,MSOT,network_element | network_element | network_element | network_element | network_element,10.53.222.0/24 | New_Server_Data_nat_address_10.53.222.1 | New_Server_MGM_nat_address_10.53.223.1 | Server-Mgmt-B2 | server_vlan,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 7 / 7,,,,,,,,,,,,,,,,,,,,,
,10617,false,Access rule : insert point,706.0,2098066.13,network_element,khaled_hedaya,network_element | network_element,camera_workstation | finger_print,service,HTTP,allow,true,stored,false,330,,,,,,,,,,,,ruleid: 8 / 8,,,,,,,,,,,,,,,,,,,,,
,10618,false,Access rule : insert point,707.0,2098067.13,network_element,wireless_subnet,network_element,Outside,service | service | service | service | service | service | service,DNS | FTP | HTTP | HTTPS | SMTP | SSH | whatsapp,allow,true,stored,false,444 | 325 | 330 | 332 | 376 | 380,,,,,,,,,,,,ruleid: 9 / 9,,,,,,,,,,,,,,,,,,,,,
,10619,false,Access rule : insert point,708.0,2098068.13,network_element,Hossam mosaad,network_element,camer,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10620,false,Access rule : insert point,709.0,2098069.13,network_element,Khaled_shwky,network_element,camera,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10621,false,Access rule : insert point,710.0,2098070.13,network_element | network_element,10.100.111.0/24 | IT-Support,network_element,10.53.200.167,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10622,false,Access rule : insert point,711.0,2098071.13,network_element,Cairo_R&D_Team_126-,network_element,host-41.33.152.35,service,10015-10016,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11230,false,Access rule : insert point,712.0,2098574.12,network_element,ANY,network_element,host-41.33.152.35,service,Alexandria Annotation Server,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10623,false,Access rule : insert point,713.0,2098072.13,network_element,MSOT,network_element,wireless_subnet,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 10 / 10,,,,,,,,,,,,,,,,,,,,,
,10624,false,Access rule : insert point,714.0,2098073.13,network_element | network_element | network_element,ahmed sarhan pc | Hossam mosaad | khaled_hedaya,network_element | network_element,camer | camera2,service,Remote Desktop,allow,true,stored,false,281,,,,,,,,,,,,ruleid: 11 / 11,,,,,,,,,,,,,,,,,,,,,
,10625,false,Access rule : insert point,715.0,2098074.13,network_element | network_element,AI_Wireless | Cairo_R&D_Team_126,network_element,server_vlan,service,ANY,allow,,undefined,false,,,,,,,,,,,,,ruleid: 12 / 12,,,,,,,,,,,,,,,,,,,,,
,10626,false,Access rule : insert point,716.0,2098075.13,network_element,MSOT,match_expression,MatchExpression_1664655848297_25,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 13 / 13,,,,,,,,,,,,,,,,,,,,,
,10627,false,Access rule : insert point,717.0,2098076.13,network_element | network_element | network_element | network_element,AI-lab | Cairo_R&D_Team_126- | users | wireless_subnet,network_element,Printer_Vlan,service | service | service | service | service | service | service | service,9101 | HTTP | HTTPS | JetDirect | Ping | SNMP (TCP) | SNMP (UDP) | tcp_service_80,allow,true,stored,false,330 | 332 | 12058 | 453 | 378 | 435,,,,,,,,,,,,ruleid: 16 / 16,,,,,,,,,,,,,,,,,,,,,
,10628,false,Access rule : insert point,718.0,2098077.13,network_element | network_element,MSOT | wireless_subnet,network_element | network_element,host-10.53.128.20 | hpc cluster 2 login node,service | service,Ping | SSH,allow,true,stored,false,453 | 380,,,,,,,,,,,,ruleid: 16 / 16,,,,,,,,,,,,,,,,,,,,,
,10629,false,Access rule : insert point,719.0,2098078.13,network_element,Lab2,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 17 / 17,,,,,,,,,,,,,,,,,,,,,
,10630,false,Access rule : insert point,720.0,2098079.13,network_element,video conference,network_element,Outside,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 19 / 19,,,,,,,,,,,,,,,,,,,,,
,10631,false,Access rule : insert point,721.0,2098080.13,network_element,video conference,network_element | network_element,dns | dns_2,service,DNS,allow,true,stored,false,444,,,,,,,,,,,,ruleid: 20 / 20,,,,,,,,,,,,,,,,,,,,,
,10632,false,Access rule : insert point,722.0,2098081.13,network_element,Ai-lab,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 21 / 21,,,,,,,,,,,,,,,,,,,,,
,10633,false,Access rule : insert point,723.0,2098082.13,network_element,khaled_hedaya,network_element,10.53.200.22,service | service | service,Echo Request (Any Code) | HTTP | HTTPS,allow,true,stored,false,19 | 330 | 332,,,,,,,,,,,,ruleid: 22 / 22,,,,,,,,,,,,,,,,,,,,,
,10634,false,Access rule : insert point,724.0,2098083.13,network_element,khaled_hedaya,network_element,video conference,service | service,HTTP | HTTPS,allow,,undefined,false,330 | 332,,,,,,,,,,,,ruleid: 23 / 23,,,,,,,,,,,,,,,,,,,,,
,10635,false,Access rule : insert point,725.0,2098084.13,network_element,Outside,network_element,video conference,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 24 / 24,,,,,,,,,,,,,,,,,,,,,
,10636,false,Access rule : insert point,726.0,2098085.13,network_element,Cairo_R&D_Team_126-,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 25 / 25,,,,,,,,,,,,,,,,,,,,,
,10637,false,Access rule : insert point,727.0,2098086.13,network_element,Cairo_R&D_Team_126-,network_element,Outside,service | service | service,FTP | FTP-Control | SSH,allow,true,stored,false,325 | 380,,,,,,,,,,,,ruleid: 27 / 27,,,,,,,,,,,,,,,,,,,,,
,10638,false,Access rule : insert point,728.0,2098087.13,network_element,Cairo_R&D_Team_126-,network_element,Outside,service,Remote Desktop,allow,true,stored,false,281,,,,,,,,,,,,ruleid: 32 / 32,,,,,,,,,,,,,,,,,,,,,
,10639,false,Access rule : insert point,729.0,2098088.13,network_element,AIC-Alex-VPN-POOL,network_element,Aic-Vlans,application,SSH,allow,true,undefined,false,790019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10640,false,Access rule : insert point,730.0,2098089.13,network_element,10.54.200.0/24,network_element,AIC_Cluster1_server,service,SSH,allow,true,undefined,false,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10641,false,Access rule : insert point,731.0,2098090.13,network_element,10.54.200.0/24,network_element,10.53.222.0/24,service | service,Echo Request (Any Code) | SSH,allow,true,stored,false,19 | 380,,,,,,,,,,,,ruleid: 63 / 63,,,,,,,,,,,,,,,,,,,,,
,10642,false,Access rule : insert point,732.0,2098091.13,network_element,AI_Abdelhameed,network_element,10.53.222.0/24,service | service | service | service | service,HTTP | HTTPS | ICMP | Remote Desktop | SSH,allow,true,stored,false,330 | 332 | 121 | 281 | 380,,,,,,,,,,,,ruleid: 57 / 57,,,,,,,,,,,,,,,,,,,,,
,10643,false,Access rule : insert point,733.0,2098092.13,network_element | network_element,Ahmed Abdelhafez | MSOT,network_element,10.53.222.0/24,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 36 / 36,,,,,,,,,,,,,,,,,,,,,
,10644,false,Access rule : insert point,734.0,2098093.13,network_element | network_element,Ahmed Abdelhafez | MSOT,network_element,NEW_SERVER_MGMT,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 35 / 35,,,,,,,,,,,,,,,,,,,,,
,10645,false,Access rule : insert point,735.0,2098094.13,network_element,AI_Abdelhameed,network_element,NEW_SERVER_MGMT,service | service | service | service | service,HTTP | HTTPS | ICMP | Remote Desktop | SSH,allow,true,stored,false,330 | 332 | 121 | 281 | 380,,,,,,,,,,,,ruleid: 58 / 58,,,,,,,,,,,,,,,,,,,,,
,10646,false,Access rule : insert point,736.0,2098095.13,network_element,10.53.222.0/24,network_element,Outside,service,ANY,allow,true,stored,false,,,,,,,,,,,,,ruleid: 38 / 38,,,,,loose,,,,,,,,,,,,,,,,
,10647,false,Access rule : insert point,737.0,2098096.13,network_element,wireless_subnet,network_element,10.53.222.0/24,service,SSH,allow,true,stored,false,380,,,,,,,,,,,,ruleid: 39 / 39,,,,,,,,,,,,,,,,,,,,,
,10648,false,Access rule : insert point,738.0,2098097.13,network_element,wireless_subnet,network_element | network_element,AIC_DNS1 | AIC_DNS2,service,DNS,allow,true,stored,false,444,,,,,,,,,,,,ruleid: 40 / 40,,,,,,,,,,,,,,,,,,,,,
,10649,false,Access rule : insert point,739.0,2098098.13,network_element,wireless_subnet,network_element,Core-Range,service,Core-Services,allow,true,stored,false,,,,,,,,,,,,,ruleid: 53 / 53,,,,,,,,,,,,,,,,,,,,,
,10650,false,Access rule : insert point,740.0,2098099.15,network_element,wireless_subnet,network_element | network_element,AIC_Cluster1_server | hpc cluster 2 login node,service,SSH,allow,true,stored,false,380,,,,,,,,,,,,ruleid: 53 / 53,,,,,,,,,,,,,,,,,,,,,
,10651,false,Access rule : insert point,741.0,2098100.13,network_element,10.54.200.0/24,network_element | network_element,network-10.53.127.0/24 | NEW_SERVER_MGMT,service | service,Ping | SSH,allow,true,stored,false,453 | 380,,,,,,,,,,,,ruleid: 53 / 53,,,,,,,,,,,,,,,,,,,,,
,10652,false,Access rule : insert point,742.0,2098101.15,network_element,s,network_element | network_element,10.210.200.17 | host-10.210.200.18,service,AD_services,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10653,false,Access rule : insert point,743.0,2098102.13,network_element,s,network_element | network_element,ARROW | OPEN-TEXT,service,ANTIVIRUS,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10654,false,Access rule : insert point,744.0,2098103.13,network_element,wireless_subnet,network_element,Outside,service,1433-TCP-UDP,allow,true,stored,false,,,,,,,,,,,,,ruleid: 62 / 62,,,,,,,,,,,,,,,,,,,,,
,10655,false,Access rule : insert point,745.0,2098104.13,network_element | network_element,AIC_Cluster1_server | AIC_Cluster1_Server2,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 64 / 64,,,,,,,,,,,,,,,,,,,,,
,10656,false,Access rule : insert point,746.0,2098105.13,network_element,hpc cluster 2 login node,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,allow,true,stored,false,444 | 330 | 332,,,,,,,,,,,,ruleid: 65 / 65,,,,,,,,,,,,,,,,,,,,,
,10657,false,Access rule : insert point,747.0,2098106.13,network_element,Outside,network_element,AIC_Cluster1_server,service,SSH,allow,true,stored,false,380,,,,,,,,,,,,ruleid: 66 / 66,,,,,,,,,,,,,,,,,,,,,
,10658,false,Access rule : insert point,748.0,2098107.13,network_element,Outside,network_element,hpc cluster 2 login node,service,SSH,allow,,undefined,false,380,,,,,,,,,,,,ruleid: 67 / 67,,,,,,,,,,,,,,,,,,,,,
,10659,false,Access rule : insert point,749.0,2098108.13,network_element,AIC Guests,network_element,Outside,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10660,false,Access rule : insert point,750.0,2098109.13,network_element,wireless_subnet,network_element,AIC_Cluster1_server,service | service,Echo Request (Any Code) | SSH,allow,true,stored,false,19 | 380,,,,,,,,,,,,ruleid: 68 / 68,,,,,,,,,,,,,,,,,,,,,
,10661,false,Access rule : insert point,751.0,2098110.13,network_element,wireless_subnet,network_element,10.53.222.0/24,service | service | service | service,8080 | 8081 | HTTP | HTTPS,allow,true,stored,false,330 | 332,,,,,,,,,,,,ruleid: 74 / 74,,,,,,,,,,,,,,,,,,,,,
,10662,false,Access rule : insert point,752.0,2098111.13,network_element,wireless_subnet,network_element,hpc cluster 2 login node,service | service,Echo Request (Any Code) | SSH,allow,true,stored,false,19 | 380,,,,,,,,,,,,ruleid: 69 / 69,,,,,,,,,,,,,,,,,,,,,
,10663,false,Access rule : insert point,753.0,2098112.14,network_element,Cairo_R&D_Team_126-,network_element | network_element,10.53.222.2 | 10.53.222.22,service,SSH,allow,true,stored,false,380,,,,,,,,,,,,ruleid: 72 / 72,,,,,,,,,,,,,,,,,,,,,
