match_sources.match_source_ref.type,match_sources.match_source_ref.value,match_destinations.match_destination_ref.type,match_destinations.match_destination_ref.value,match_services.match_service_ref.type,match_services.match_service_ref.value,match_services.match_service_ref.ref_key,user_match.user.class_id,user_match.user.display_name,user_match.user.domain,user_match.user.ref,user_match.auth_service.ref,user_match.auth_service.ref_key,match_sources.match_source_ref.ref_key
network_element | network_element | network_element,10.53.106.229 | 10.53.106.230 | 10.53.106.231,network_element,10.53.107.70,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.106.229 | 10.53.106.230 | 10.53.106.231 | 10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | 10.58.200.0 | Alexandria_R&D_Team_126   ,network_element,network-10.53.150.0/24,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element | network_element,10.53.106.229 | 10.53.106.230 | 10.53.106.231,network_element,vCenter Virtualization Manager,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element,10.53.106.229 | 10.53.106.230 | 10.53.106.231,network_element | network_element,host-10.53.102.31 | host-10.53.102.32,service,8006,,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.54.200.0/24 | AI_Wireless | alex-wireless | Alexandria_R&D_Team_126    | users,network_element,10.53.106.244,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,wireless_subnet,network_element,host-10.53.126.46,service | service,5553-5557 | tcp_service_7000_7009,,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | AI_Wireless | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | network-10.53.107.0/24 | network-10.53.150.0/24 | network-10.54.129.0/24,network_element,Docker Registry Server,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,330 | 332,,,,,,,
network_element,Cairo_R&D_Team_126,network_element,AIC_Subnet,service | service | service | service | service | service | service,3000-10000 | 30000-32768 | HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_80,330 | 332 | 380,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | AI_Wireless | Cairo_ IT_Test _115 | Cairo_R&D_Team_126 | network-10.53.123.0/24 | network-10.53.41.0/24 | users,network_element,Windows Update Server,service | service | service,8530-8531 | HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,network-10.53.107.0/24,service | service,3000-10000 | 30000-32768,,,,,,,,
network_element,network-10.53.150.0/24,network_element,ANY,service | service | service,HTTP | HTTPS | tcp_service_80,330 | 332,,,,,,,
network_element | network_element | network_element | network_element,10.53.126.124 | 10.53.126.125 | 10.53.126.126 | 10.53.126.127,network_element,10.54.135.0/24,service | service | service | service | service,3128 | 5900-5999 | 8006 | 9090 | Remote Desktop,281,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.126.124 | 10.53.126.125 | 10.53.126.126 | 10.53.126.127 | 10.54.126.20 | 10.54.126.24 | 10.54.126.30,network_element,network-10.53.102.0/24,service | service,3128 | 8006,,,,,,,,
network_element,10.53.105.252,network_element,Diabetic Retinopathy Production VM,service | service | service,HTTP | HTTPS | tcp_service_80,330 | 332,,,,,,,
network_element,10.53.105.252,network_element,NLP Annotation Server,service | service | service | service | service | service,10015-10016 | 9090 | 9443 | HTTP | HTTPS | tcp_service_80,330 | 332,,,,,,,
network_element,Cairo_R&D_Team_126,network_element,host-10.54.135.249,service,6443,,,,,,,,
network_element,Cairo_R&D_Team_126,network_element | network_element | network_element,10.54.135.246 | 10.54.135.247 | 10.54.135.248,service | service,3000-10000 | 30000-32768,,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | 10.58.200.0 | 10.58.202.0 | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,NLP Annotation Server,service | service | service | service | service | service,10001 | 10015-10016 | 8000tcp | 8091 | 9000 | 9443,,,,,,,,
network_element | network_element,AI_Wireless | alex-wireless,network_element,NLP Annotation Server,service | service | service | service | service | service | service | service | service,10001 | 10015-10016 | 8000tcp | 8091 | 9000 | 9443 | HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element,10.53.106.241 | 10.53.222.0/24,network_element | network_element,10.53.106.241 | 10.53.222.0/24,service,8086,,,,,,,,
network_element,network-10.53.150.0/24,network_element,10.53.101.252,service | service | service | service,445 | NetBIOS Datagram | NetBIOS-NS (UDP) | NetBIOS-SSN,420 | 422 | 356,,,,,,,
network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,network-10.53.150.0/24,service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22,330 | 332 | 380,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.126.124 | 10.53.126.125 | 10.53.126.126 | 10.53.126.127 | 10.54.126.20 | 10.54.126.24 | 10.54.126.30,network_element,network-10.53.150.0/24,service | service | service | service | service,5900 | 9090 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element,10.53.105.21,network_element,10.53.106.238,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,AI_Wireless | Cairo_R&D_Team_126,network_element,102.128.176.211,service,4041,,,,,,,,
network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126-,network_element | network_element | network_element | network_element | network_element,10.53.107.243 | 10.53.107.250 | 10.53.107.251 | 10.53.107.252 | 10.53.107.253,service | service,3000-10000 | 30000-32768,,,,,,,,
network_element,network-10.53.222.0/24,network_element,10.53.106.241,service | service,9001-9010 | 9090,,,,,,,,
network_element,network-10.53.127.0/24,network_element,host-10.53.101.248,service | service | service | service,tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element | network_element | network_element,10.53.120.0/24 | 10.53.130.0/24 | network-10.53.128.0/24,network_element,host-10.53.101.248,service | service | service | service,tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element,10.53.222.0/24,network_element,network-10.53.127.0/24,service | service,8001-8009 | 8001-8009udp,,,,,,,,
network_element,network-10.53.127.0/24,network_element,10.53.222.0/24,service | service | service | service | service | service,8001-8009 | 8001-8009udp | tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element,10.53.106.241,network_element,10.53.222.3,service | service,8081 | MySQL,10034,,,,,,,
network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element | network_element | network_element | network_element | network_element,10.53.107.243 | 10.53.107.250 | 10.53.107.251 | 10.53.107.252 | host-10.53.107.253,service,3000-10000,,,,,,,,
network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,network_element | network_element,10.53.222.3 | AIC_Cluster1_server,service | service | service | service,123 | tcp_service_123 | tcp_service_53 | udp_service_53,,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element,Cairo_ IT_Test _115 | network-10.53.105.0/24 | network-10.53.107.0/24 | network-10.53.123.0/24 | network-10.53.135.0/24 | network-10.53.145.0/24,network_element,10.53.101.252,service | service | service | service,NetBIOS Datagram | NetBIOS-NS (UDP) | NetBIOS-SSN | SMB-TCP,420 | 422 | 356,,,,,,,
network_element,network-10.53.127.0/24,network_element,10.53.222.0/24,service | service | service | service | service | service,8001-8009 | 8001-8009udp | tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element,10.53.130.0/24,network_element | network_element,10.53.106.236 | 10.53.106.245,service | service | service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | ICMP | RDP | Remote Desktop | SSH | tcp_service_8080,330 | 332 | 121 | 172 | 281 | 380,,,,,,,
network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,network_element,10.53.222.3,service | service | service | service,123 | DNS (TCP) | DNS (UDP) | tcp_service_123,321 | 414,,,,,,,
network_element | network_element,10.53.222.0/24 | network-10.53.127.0/24,network_element,196.219.237.216,service,range-14821,,,,,,,,
network_element,10.53.105.21,network_element | network_element,region1.v2.argotunnel.com | region2.v2.argotunnel.com,service | service,7844 | 7844-udp,,,,,,,,
network_element | network_element,10.53.105.22 | 10.53.105.23,network_element,10.53.101.252,service,10000,,,,,,,,
network_element | network_element,10.53.105.22 | 10.53.105.23,network_element,10.53.102.21,service,HTTPS,332,,,,,,,
network_element,host-10.53.230.11,network_element,10.53.123.250,service,25,,,,,,,,
network_element,Explatory VM,network_element,10.53.101.249,service | service | service | service,tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.54.130.0 | 10.54.135.0/24 | 10.54.200.0/24 | AI-lab | AIC_Cluster1_server | AIC_Cluster1_Server2 | hpc cluster 2 login node | network-10.53.140.0/24,network_element,ANY,service | service | service | service,DNS (TCP) | HTTP | HTTPS | udp_service_53,321 | 330 | 332,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.53.123.250 | Active Connect Client | network-10.53.140.0/24 | Proxy Agent 1 | Proxy Agent 2,network_element,ANY,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,Cairo_R&D_Team_126- | users,network_element,ANY,service | service | service | service | service | service | service,DNS (TCP) | DNS (UDP) | FTP | FTP-Control | HTTP | HTTPS | Remote Desktop,321 | 414 | 325 | 330 | 332 | 281,,,,,,,
network_element,AI_Wireless,network_element,ANY,service | service | service | service | service | service | service | service | service,1433-TCP-UDP | DNS (TCP) | DNS (UDP) | FTP | HTTP | HTTPS | SMTP | SSH | whatsapp,321 | 414 | 325 | 330 | 332 | 376 | 380,,,,,,,
network_element | network_element,alex-wireless | Alexandria_R&D_Team_126   ,network_element,ANY,service | service | service | service | service | service | service | service | service | service,27017 | 8000tcp | DNS (TCP) | DNS (UDP) | HTTP | HTTPS | IMAPS | Remote Desktop | SMTP | SSH,321 | 414 | 330 | 332 | 336 | 281 | 376 | 380,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element,10.53.106.240 | 10.53.106.244 | 10.54.200.0/24 | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126-,network_element,outlook.office365.com,service | service,IMAP | tcp_service_993,334,,,,,,,
network_element | network_element | network_element | network_element,10.54.200.0/24 | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126-,network_element,smtp.office365.com,service,SMTP Submission Service,12005,,,,,,,
network_element,10.53.106.241,network_element,hpc cluster 4 login node,service | service,9090 | 9990,,,,,,,,
network_element,10.53.106.241,network_element,10.53.222.0/24,service,9001-9010,,,,,,,,
network_element,10.53.106.250,network_element,10.53.101.250,service | service | service | service,tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,,,,,,,,
network_element,10.54.101.0,network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,service | service | service | service | service,DNS (UDP) | NTP (TCP) | NTP (UDP) | Ping | tcp_service_53,414 | 362 | 425 | 453,,,,,,,
network_element | network_element | network_element | network_element,10.53.126.124 | 10.53.126.125 | 10.53.126.126 | 10.53.126.127,network_element | network_element,10.54.101.252 | 10.54.101.253,service | service | service | service | service | service,8080 | HTTP | HTTPS | Ping | SSH | tcp_service_8080,330 | 332 | 453 | 380,,,,,,,
network_element,10.53.106.250,network_element,host-10.53.107.253,service,6443,,,,,,,,
network_element,Cairo_R&D_Team_126,network_element,host-10.53.107.253,service,6443,,,,,,,,
network_element,Alexandria_R&D_Team_126   ,network_element,network-10.53.105.0/24,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,Alexandria_R&D_Team_126   ,network_element,host-10.53.107.253,service,6443,,,,,,,,
user_entry,"10.53.126.127$cn=10.53.126.127,dc=stonegate$InternalDomain$5683",network_element | network_element,10.53.130.0/24 | users,service | service | service,5900 | Remote Desktop | SSH,281 | 380,,,,,,,
network_element | network_element | network_element | network_element,10.53.126.124-127 | 10.54.126.20 | 10.54.126.24 | 10.54.126.30,network_element,network-10.53.105.0/24,service | service | service,5900 | 9090 | Remote Desktop,281,,,,,,,
network_element | network_element | network_element | network_element,10.53.126.127 | 10.54.126.20 | 10.54.126.24 | 10.54.126.30,network_element,network-10.53.145.0/24,service | service | service | service,5900 | 9090 | Remote Desktop | SSH,281 | 380,,,,,,,
network_element | network_element,10.54.135.40 | LXC Management Node,network_element,10.54.200.0/24,service | service | service,5900 | Remote Desktop | SSH,281 | 380,,,,,,,
network_element | network_element | network_element,10.54.200.0/24 | alex-wireless | Alexandria_R&D_Team_126   ,network_element,10.54.230.0,service | service | service | service | service | service,161 | 9101 | HTTP | HTTPS | JetDirect | SNMP (TCP),330 | 332 | 12058 | 378,,,,,,,
network_element,10.53.107.247,network_element,10.53.106.250,service | service,8080 | 8081,,,,,,,,
network_element,NOT_AIC_Internal,network_element,test-server-pool,service,ANY,,,,,,,,
network_element | network_element,AIC_Subnet | Egypt,network_element,test-server-pool,service | service | service,Echo Reply (Any Code) | HTTP | tcp_service_80,17 | 330,,,,,,,357994
network_element,NVR_B51,network_element,10.100.232.235,service | service | service | service,HTTP | HTTPS | tcp_service_554 | tcp_service_80,330 | 332,,,,,,,
